Name,Position,Team,Salary,Projected,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,Vegas,VegasML,VegasTotals,VegasImplied,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Riley Minix,SF,SAS,3000,0.0,25,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,1.3,vs TOR,-4.5,-175,232.5,118.5,0.20833333333333334,0.0,0.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
Lindy Waters III,SG/SF,SAS,3000,0.0,17,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs TOR,-4.5,-175,232.5,118.5,,,,,,,,,,,,,,,
Kyle Anderson,PF,UTA,3000,0.0,3,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,vs PHX,-1.5,-125,229.5,115.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Williams,SF,UTA,3000,2.04,4,30,15.53,1.63,2,72.0,0.0,1.12,0,0,0,0,0.0,vs PHX,-1.5,-125,229.5,115.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Oscar Tshiebwe,C,UTA,3000,0.0,24,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs PHX,-1.5,-125,229.5,115.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Tonje,SG,UTA,3000,0.0,5,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs PHX,-1.5,-125,229.5,115.5,,,,,,,,,,,,,,,
Kevin Love,C,UTA,3000,0.0,3,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,vs PHX,-1.5,-125,229.5,115.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EJ Harkless,PG,UTA,3000,0.0,5,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,vs PHX,-1.5,-125,229.5,115.5,,,,,,,,,,,,,,,
Georges Niang,SF/PF,UTA,3000,0.0,4,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs PHX,-1.5,-125,229.5,115.5,,,,,,,,,,,,,,,
Moussa Cisse,C,DAL,3000,0.0,7,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,vs OKC,8.5,295,225.5,108.5,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666
Miles Kelly,SG,DAL,3000,0.0,30,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,-0.5,vs OKC,8.5,295,225.5,108.5,-0.25,0.5,0.0,-0.5,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Dwight Powell,C,DAL,3000,13.38,7,30,14.718000000000002,1.29,2,66.0,0.0,9.68,0,0,-2,0,3.3,vs OKC,8.5,295,225.5,108.5,1.2916666666666667,0.9166666666666666,0.0,3.3333333333333335,3.3333333333333335,0.4166666666666667,0.0595238095238095,0.875,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666
Kyrie Irving,PG,DAL,3000,0.0,30,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs OKC,8.5,295,225.5,108.5,,,,,,,,,,,,,,,
Noa Essengue,PF,CHI,3000,0.0,11,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,vs ATL,2.5,120,243.5,120.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jevon Carter,PG,CHI,3000,2.4,10,30,19.06,1.92,2,62.0,0.0,0.0,0,0,2,0,0.0,vs ATL,2.5,120,243.5,120.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dalen Terry,PF,CHI,3000,2.94,20,30,21.24,2.35,2,67.0,0.6,2.69,40,7,-3,0,0.0,vs ATL,2.5,120,243.5,120.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,1.5,1.0
Lachlan Olbrich,C,CHI,3000,0.0,22,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs ATL,2.5,120,243.5,120.5,,,,,,,,,,,,,,,
Emanuel Miller,PF,CHI,3000,0.0,20,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs ATL,2.5,120,243.5,120.5,,,,,,,,,,,,,,,
Trentyn Flowers,SG,CHI,3000,0.0,20,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs ATL,2.5,120,243.5,120.5,,,,,,,,,,,,,,,
Zach Collins,C,CHI,3000,0.0,22,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs ATL,2.5,120,243.5,120.5,,,,,,,,,,,,,,,
Tolu Smith,C,DET,3000,0.0,26,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,vs CLE,1.5,110,231.5,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniss Jenkins,PG,DET,3000,3.6,6,30,5.74,0.0,2,28.999999999999996,1.7,6.57,24,7,2,0,4.3,vs CLE,1.5,110,231.5,115.0,0.46666666666666673,0.39999999999999997,0.0,2.8333333333333335,5.0,1.0,0.25757575757575757,0.3666666666666667,0.16666666666666666,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666
Bobi Klintman,SF,DET,3000,2.35,26,30,15.6,0.0,2,0.0,0.0,0.0,0,0,1,0,0.0,vs CLE,1.5,110,231.5,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaden Ivey,PG,DET,3000,0.0,19,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs CLE,1.5,110,231.5,115.0,,,,,,,,,,,,,,,
Colin Castleton,C,ORL,3000,0.0,30,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@PHI,-6.5,-238,228.5,117.5,,,,,,,,,,,,,,,
Jamal Cain,PF,ORL,3000,0.0,27,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@PHI,-6.5,-238,228.5,117.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jase Richardson,PG/SG,ORL,3000,3.0,27,30,3.3000000000000003,2.5,2,0.0,0.0,0.7,0,0,4,0,2.5,@PHI,-6.5,-238,228.5,117.5,0.10416666666666667,0.16666666666666666,0.0,0.8333333333333334,2.6666666666666665,0.5,0.19999999999999998,0.25,0.2222222222222222,0.041666666666666664,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333
Noah Penda,PF,ORL,3000,0.0,27,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,@PHI,-6.5,-238,228.5,117.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E.J. Liddell,C,BKN,3000,0.0,17,30,0.0,0.0,2,0.0,0.3,2.02,0,0,0,0,0.0,@HOU,16.5,800,224.5,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyson Etienne,PG,BKN,3000,2.04,9,30,20.02,1.63,2,55.00000000000001,0.6,3.44,38,6,-2,0,0.0,@HOU,16.5,800,224.5,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haywood Highsmith,SF,BKN,3000,0.0,30,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@HOU,16.5,800,224.5,104.0,,,,,,,,,,,,,,,
Ron Harper Jr.,SF/PF,BOS,3000,0.0,24,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,@NOP,-4.5,-198,231.5,118.0,,,,,,,,,,,,,,,
Amari Williams,C,BOS,3000,0.0,21,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,1.3,@NOP,-4.5,-198,231.5,118.0,1.25,0.0,0.0,1.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Max Shulga,PG,BOS,3000,0.0,4,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@NOP,-4.5,-198,231.5,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Walsh,SF/PF,BOS,3000,0.0,24,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,@NOP,-4.5,-198,231.5,118.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
Jayson Tatum,PF,BOS,3000,0.0,30,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@NOP,-4.5,-198,231.5,118.0,,,,,,,,,,,,,,,
Hunter Tyson,PF,DEN,3000,0.0,1,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,@MIN,-6.5,-230,229.5,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tamar Bates,SG,DEN,3000,0.0,6,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@MIN,-6.5,-230,229.5,118.0,,,,,,,,,,,,,,,
Spencer Jones,SG,DEN,3000,0.0,1,30,0.0,0.0,2,0.0,0.0,3.24,0,0,0,0,1.5,@MIN,-6.5,-230,229.5,118.0,0.375,0.24999999999999994,0.0,1.5,4.5,0.0,0.0,0.24999999999999994,0.0,0.0,0.0,0.0,0.0,1.5,1.0
DaRon Holmes II,C,DEN,3000,3.2,9,30,3.5,2.56,2,0.0,0.0,0.0,0,0,4,0,3.5,@MIN,-6.5,-230,229.5,118.0,0.5833333333333334,0.5,0.0,1.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Pickett,PG,DEN,3000,3.31,1,30,24.32,0.0,2,60.0,0.3,0.59,42,3,2,0,2.0,@MIN,-6.5,-230,229.5,118.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.5,1.0,0.5,0.16666666666666666,0.0,0.16666666666666666,0.0,2.0,0.5,0.5,0.5
Zeke Nnaji,PF/C,DEN,3000,4.25,21,30,13.85,0.03,2,65.0,0.6,0.0,27,7,2,0,3.5,@MIN,-6.5,-230,229.5,118.0,0.5833333333333334,0.5,0.0,1.75,1.5,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5,2.0,0.5,0.5,0.5
Curtis Jones,PG,DEN,3000,0.0,6,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@MIN,-6.5,-230,229.5,118.0,,,,,,,,,,,,,,,
Chucky Hepburn,PG,TOR,3000,0.0,16,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@SAS,4.5,145,232.5,114.0,,,,,,,,,,,,,,,
Alijah Martin,SG,TOR,3000,0.0,12,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@SAS,4.5,145,232.5,114.0,,,,,,,,,,,,,,,
CJ Huntley,C,PHX,3000,0.0,21,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@UTA,1.5,105,229.5,114.0,,,,,,,,,,,,,,,
Isaiah Livers,PF,PHX,3000,2.3,25,30,17.2,1.84,2,71.0,0.0,1.04,0,0,4,0,3.5,@UTA,1.5,105,229.5,114.0,0.35,0.3,0.0,1.75,2.5,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.5,0.5
Rasheer Fleming,PF,PHX,3000,4.21,25,30,6.0,3.37,2,38.0,0.0,4.4,0,0,3,0,5.5,@UTA,1.5,105,229.5,114.0,0.5851851851851851,0.2740740740740741,0.0,3.6666666666666665,4.666666666666667,0.0,0.0,0.40740740740740744,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666
Koby Brea,SG/SF,PHX,3000,0.0,30,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@UTA,1.5,105,229.5,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Branden Carlson,C,OKC,3000,0.0,26,30,0.0,0.0,4,0.0,0.0,1.27,0,0,0,0,0.0,@DAL,-8.5,-375,225.5,117.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Chris Youngblood,SG,OKC,3000,3.59,13,30,5.1,0.73,2,37.0,0.6,4.26,19,6,0,0,2.9,@DAL,-8.5,-375,225.5,117.0,0.35353535353535354,0.28787878787878785,0.0,2.9166666666666665,5.666666666666667,0.0,0.0,0.29797979797979796,0.3333333333333333,0.1212121212121212,0.017882730648414433,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.6666666666666666
Nikola Topic,PG,OKC,3000,0.0,15,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@DAL,-8.5,-375,225.5,117.0,,,,,,,,,,,,,,,
Thomas Sorber,C,OKC,3000,0.0,20,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@DAL,-8.5,-375,225.5,117.0,,,,,,,,,,,,,,,
Kenrich Williams,PF/C,OKC,3000,0.0,20,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@DAL,-8.5,-375,225.5,117.0,,,,,,,,,,,,,,,
Caleb Houstan,SF/PF,ATL,3000,0.0,18,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@CHI,-2.5,-142,243.5,123.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Jacob Toppin,PF,ATL,3000,0.0,18,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,2.0,@CHI,-2.5,-142,243.5,123.0,0.2,0.2,0.0,1.0,2.5,0.0,0.0,0.2,0.0,0.1,0.0,2.0,0.5,0.5,0.5
Nikola Djurisic,SF,ATL,3000,0.0,18,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@CHI,-2.5,-142,243.5,123.0,,,,,,,,,,,,,,,
Eli Ndiaye,C,ATL,3000,0.0,23,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@CHI,-2.5,-142,243.5,123.0,,,,,,,,,,,,,,,
Luke Travers,SF,CLE,3000,2.44,13,30,9.48,0.0,2,39.0,0.0,0.0,0,0,6,0,0.0,@DET,-1.5,-130,231.5,116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Bryant,C,CLE,3000,2.23,11,30,10.74,0.32,2,66.0,0.0,0.0,0,0,-2,0,0.0,@DET,-1.5,-130,231.5,116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nae'Qwan Tomlin,PF/C,CLE,3000,0.0,12,30,0.0,0.0,4,0.0,0.0,1.7,0,0,0,0,0.0,@DET,-1.5,-130,231.5,116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
